n,x,y,z,steps,solved,run_id
81161,20291,548946016,"=""4588959783271328""",66,True,24c3a5d73ed1
81169,20293,549054176,"=""82216496228138272""",4,True,24c3a5d73ed1
81185,20297,549270650,"=""181018947621582850""",2,True,24c3a5d73ed1
81193,20299,549378920,"=""17083991775547480""",18,True,24c3a5d73ed1
81209,20303,549595448,"=""53303850590814088""",6,True,24c3a5d73ed1
81217,20305,549703730,"=""181304513915844010""",2,True,24c3a5d73ed1
81233,20309,549920340,"=""39445092538651260""",8,True,24c3a5d73ed1
81241,20311,550028696,"=""6624778276762408""",46,True,24c3a5d73ed1
81257,20315,550245320,"=""181661946758896120""",2,True,24c3a5d73ed1
81265,20317,550353670,"=""181733496699127670""",2,True,24c3a5d73ed1
81281,20321,550571368,313256939536856,968,True,24c3a5d73ed1
81289,,,,500000,False,24c3a5d73ed1
81305,20327,550895580,"=""182091563487226260""",2,True,24c3a5d73ed1
81313,20329,551004002,"=""31407455678652826""",10,True,24c3a5d73ed1
81329,20333,551220908,"=""5458283689791268""",56,True,24c3a5d73ed1
81337,20335,551329300,"=""182378397671764700""",2,True,24c3a5d73ed1
81353,20339,551546226,"=""82964519288865522""",4,True,24c3a5d73ed1
81361,20341,551654720,"=""15474046741478080""",20,True,24c3a5d73ed1
81377,20345,551871690,"=""182737416782201970""",2,True,24c3a5d73ed1
81385,20347,551980200,"=""182809284163243800""",2,True,24c3a5d73ed1
81401,20351,552197266,"=""19463094378305378""",16,True,24c3a5d73ed1
81409,,,,500000,False,24c3a5d73ed1
81425,20357,552522910,"=""183168939092397950""",2,True,24c3a5d73ed1
81433,20359,552631486,"=""83291333806978022""",4,True,24c3a5d73ed1
81449,20363,552849006,889355480425062,344,True,24c3a5d73ed1
81457,20365,552957270,"=""183457044914554470""",2,True,24c3a5d73ed1
81473,20369,553174550,"=""8123948546852950""",38,True,24c3a5d73ed1
81481,20371,553283156,"=""54021573102008668""",6,True,24c3a5d73ed1
81497,20375,553500460,"=""183817654978626500""",2,True,24c3a5d73ed1
81505,20377,553609130,"=""183889840738005010""",2,True,24c3a5d73ed1
81521,20381,553826504,"=""83651943955135864""",4,True,24c3a5d73ed1
81529,20383,553935206,"=""83684784658681822""",4,True,24c3a5d73ed1
81545,20387,554152640,"=""184251088497229120""",2,True,24c3a5d73ed1
81553,,,,500000,False,24c3a5d73ed1
81569,20393,554485670,45228841616230,6798,True,24c3a5d73ed1
81577,20395,554587640,"=""184540469709874120""",2,True,24c3a5d73ed1
81593,20399,554805398,"=""1573129068618478""",196,True,24c3a5d73ed1
81601,20401,554914008,"=""40164724176558696""",8,True,24c3a5d73ed1
81617,20405,555131630,"=""184902675420742510""",2,True,24c3a5d73ed1
81625,20407,555240460,"=""184975180497366500""",2,True,24c3a5d73ed1
81641,20411,555458186,"=""8650479717282298""",36,True,24c3a5d73ed1
81649,20413,555567058,"=""6758862713077658""",46,True,24c3a5d73ed1
81665,20417,555784770,"=""185338025782586970""",2,True,24c3a5d73ed1
81673,20419,555893670,"=""40306665402289230""",8,True,24c3a5d73ed1
81689,20423,556112006,590567037555742,524,True,24c3a5d73ed1
81697,20425,556220410,"=""185628686144120450""",2,True,24c3a5d73ed1
81713,20429,556438306,"=""22655383959475082""",14,True,24c3a5d73ed1
81721,20431,556547274,"=""13087810775713194""",24,True,24c3a5d73ed1
81737,20435,556765200,"=""185992492201858800""",2,True,24c3a5d73ed1
81745,20437,556874190,"=""186065317536019470""",2,True,24c3a5d73ed1
81761,20441,557099014,45548972483654,6814,True,24c3a5d73ed1
81769,,,,500000,False,24c3a5d73ed1
81785,20447,557419300,"=""186429765050074700""",2,True,24c3a5d73ed1
81793,20449,557528356,"=""84773963372670572""",4,True,24c3a5d73ed1
81809,20453,557746502,"=""32180809148450326""",10,True,24c3a5d73ed1
81817,20455,557855580,"=""186721708324426260""",2,True,24c3a5d73ed1
81833,20459,558073796,"=""22788757621085932""",14,True,24c3a5d73ed1
81841,,,,500000,False,24c3a5d73ed1
81857,20465,558401170,"=""187087119436020170""",2,True,24c3a5d73ed1
81865,20467,558510320,"=""187160265969391120""",2,True,24c3a5d73ed1
81881,20471,558728654,"=""85139374568721814""",4,True,24c3a5d73ed1
81889,20473,558837838,"=""55111716355370558""",6,True,24c3a5d73ed1
81905,20477,559056230,"=""187526320422031510""",2,True,24c3a5d73ed1
81913,,,,500000,False,24c3a5d73ed1
81929,20483,559390730,45830323118170,6828,True,24c3a5d73ed1
81937,20485,559493150,"=""187819550378660350""",2,True,24c3a5d73ed1
81953,20489,559712648,321090914490808,976,True,24c3a5d73ed1
81961,20491,559820954,"=""85472590495852714""",4,True,24c3a5d73ed1
81977,20495,560039540,"=""188186571258007420""",2,True,24c3a5d73ed1
81985,20497,560148850,"=""188260039933644650""",2,True,24c3a5d73ed1
82001,20501,560367528,"=""11349822322891416""",28,True,24c3a5d73ed1
82009,20503,560476852,"=""32496651332057276""",10,True,24c3a5d73ed1
82025,20507,560695560,"=""188627706041532600""",2,True,24c3a5d73ed1
82033,,,,500000,False,24c3a5d73ed1
82049,20513,561023716,"=""85840256688371372""",4,True,24c3a5d73ed1
82057,20515,561133120,"=""188922226455427520""",2,True,24c3a5d73ed1
82073,20519,561351968,"=""55608710964084448""",6,True,24c3a5d73ed1
82081,,,,500000,False,24c3a5d73ed1
82097,20525,561680310,"=""189290861823337350""",2,True,24c3a5d73ed1
82105,20527,561789780,"=""189364653585679260""",2,True,24c3a5d73ed1
82121,20531,562008890,"=""2261483870728810""",140,True,24c3a5d73ed1
82129,,,,500000,False,24c3a5d73ed1
82145,20537,562337290,"=""189733936072389170""",2,True,24c3a5d73ed1
82153,20539,562446830,"=""41262578121516070""",8,True,24c3a5d73ed1
82169,20543,562666138,"=""1467974010062618""",216,True,24c3a5d73ed1
82177,20545,562775490,"=""190029750724068570""",2,True,24c3a5d73ed1
82193,20549,563001502,46274782453886,6850,True,24c3a5d73ed1
82201,,,,500000,False,24c3a5d73ed1
82217,20555,563323480,"=""190400005308262760""",2,True,24c3a5d73ed1
82225,20557,563433110,"=""190474121103130150""",2,True,24c3a5d73ed1
82241,20561,563652410,"=""32865934536224290""",10,True,24c3a5d73ed1
82249,20563,563762140,"=""4092202232341460""",78,True,24c3a5d73ed1
82265,20567,563981420,"=""190845024699148420""",2,True,24c3a5d73ed1
82273,20569,564091122,"=""32917116048241866""",10,True,24c3a5d73ed1
82289,20573,564310556,"=""13455481278493492""",24,True,24c3a5d73ed1
82297,20575,564420260,"=""191142137374660300""",2,True,24c3a5d73ed1
82313,20579,564639746,"=""86950374734345122""",4,True,24c3a5d73ed1
82321,20581,564749504,"=""86984181872044864""",4,True,24c3a5d73ed1
82337,20585,564969050,"=""191514015909772450""",2,True,24c3a5d73ed1
82345,20587,565078840,"=""191588456684368520""",2,True,24c3a5d73ed1
82361,20591,565298470,"=""16248933003396830""",20,True,24c3a5d73ed1
82369,20593,565408286,"=""23391696742698382""",14,True,24c3a5d73ed1
82385,20597,565627950,"=""191960986127093550""",2,True,24c3a5d73ed1
82393,,,,500000,False,24c3a5d73ed1
82409,20603,565957546,"=""87356711399772122""",4,True,24c3a5d73ed1
82417,20605,566067430,"=""192259400618015510""",2,True,24c3a5d73ed1
82433,20609,566287238,"=""56590805772830758""",6,True,24c3a5d73ed1
82441,,,,500000,False,24c3a5d73ed1
82457,20615,566617020,"=""192632907845591220""",2,True,24c3a5d73ed1
82465,20617,566726970,"=""192707674548501570""",2,True,24c3a5d73ed1
82481,20621,566946906,"=""56722727825342418""",6,True,24c3a5d73ed1
82489,20623,567056886,"=""87696411785675022""",4,True,24c3a5d73ed1
82505,20627,567276880,"=""193081834582243760""",2,True,24c3a5d73ed1
82513,,,,500000,False,24c3a5d73ed1
82529,20633,567606968,"=""20564531567849608""",16,True,24c3a5d73ed1
82537,20635,567717000,"=""193381554685683000""",2,True,24c3a5d73ed1
82553,20639,567938010,363371850240090,888,True,24c3a5d73ed1
82561,,,,500000,False,24c3a5d73ed1
82577,20645,568267390,"=""193756695354179870""",2,True,24c3a5d73ed1
82585,20647,568377500,"=""193831788935372500""",2,True,24c3a5d73ed1
82601,20651,568597786,"=""9064581924227498""",36,True,24c3a5d73ed1
82609,,,,500000,False,24c3a5d73ed1
82625,20657,568928210,"=""194207584311354250""",2,True,24c3a5d73ed1
82633,,,,500000,False,24c3a5d73ed1
82649,20663,569262698,82338725901418,3936,True,24c3a5d73ed1
82657,20665,569368970,"=""194508613829947570""",2,True,24c3a5d73ed1
82673,20669,569589416,"=""88481482017470872""",4,True,24c3a5d73ed1
82681,20671,569699680,"=""10940147477225120""",30,True,24c3a5d73ed1
82697,20675,569920160,"=""194885392694735200""",2,True,24c3a5d73ed1
82705,20677,570030430,"=""194960814105560510""",2,True,24c3a5d73ed1
82721,20681,570257894,47172303249574,6894,True,24c3a5d73ed1
82729,,,,500000,False,24c3a5d73ed1
82745,20687,570581940,"=""195338249581916220""",2,True,24c3a5d73ed1
82753,20689,570692276,"=""88824455943687772""",4,True,24c3a5d73ed1
82769,20693,570913718,437114949963238,746,True,24c3a5d73ed1
82777,20695,571023340,"=""195640592323830020""",2,True,24c3a5d73ed1
82793,20699,571245088,331065661995488,986,True,24c3a5d73ed1
82801,,,,500000,False,24c3a5d73ed1
82817,20705,571575330,"=""196019014147190010""",2,True,24c3a5d73ed1
82825,20707,571685760,"=""196094764340380800""",2,True,24c3a5d73ed1
82841,20711,571906654,"=""89202877852495814""",4,True,24c3a5d73ed1
82849,20713,572017116,"=""89237339699880372""",4,True,24c3a5d73ed1
82865,20717,572238070,"=""196473844682156870""",2,True,24c3a5d73ed1
82873,,,,500000,False,24c3a5d73ed1
82889,20723,572569588,"=""57853399386693308""",6,True,24c3a5d73ed1
82897,20725,572680110,"=""196777504461087150""",2,True,24c3a5d73ed1
82913,20729,572901556,902518747539932,364,True,24c3a5d73ed1
82921,20731,573011784,"=""9752747088459384""",34,True,24c3a5d73ed1
82937,20735,573232900,"=""197157574012213100""",2,True,24c3a5d73ed1
82945,20737,573343490,"=""197233653941884570""",2,True,24c3a5d73ed1
82961,20741,573564708,"=""42909974330321196""",8,True,24c3a5d73ed1
82969,20743,573675332,"=""34045177344805036""",10,True,24c3a5d73ed1
82985,20747,573896600,"=""197614383921039400""",2,True,24c3a5d73ed1
82993,20749,574007302,"=""6633913172623286""",50,True,24c3a5d73ed1
83009,20753,574235510,47666715449590,6918,True,24c3a5d73ed1
83017,20755,574339280,"=""197919364556211760""",2,True,24c3a5d73ed1
83033,20759,574561326,512874698356662,644,True,24c3a5d73ed1
83041,,,,500000,False,24c3a5d73ed1
83057,20765,574892870,"=""198301086611209270""",2,True,24c3a5d73ed1
83065,20767,575003620,"=""198377497232859020""",2,True,24c3a5d73ed1
83081,20771,575225234,"=""3954789104022034""",84,True,24c3a5d73ed1
83089,,,,500000,False,24c3a5d73ed1
83105,20777,575557530,"=""198759881628263010""",2,True,24c3a5d73ed1
83113,20779,575668346,"=""90380193402434122""",4,True,24c3a5d73ed1
83129,20783,575890288,"=""1160966601983888""",286,True,24c3a5d73ed1
83137,20785,576000850,"=""199066186944432650""",2,True,24c3a5d73ed1
83153,20789,576223138,586976037978218,566,True,24c3a5d73ed1
83161,20791,576333456,"=""58616514571590768""",6,True,24c3a5d73ed1
83177,20795,576555240,"=""199449566286319320""",2,True,24c3a5d73ed1
83185,20797,576666150,"=""199526308556827350""",2,True,24c3a5d73ed1
83201,20801,576888004,"=""90763572830140364""",4,True,24c3a5d73ed1
83209,20803,576998966,"=""14067371539834942""",24,True,24c3a5d73ed1
83225,20807,577220860,"=""199910352154262900""",2,True,24c3a5d73ed1
83233,,,,500000,False,24c3a5d73ed1
83249,20813,577553818,"=""58865013425924498""",6,True,24c3a5d73ed1
83257,20815,577664820,"=""200217985981714620""",2,True,24c3a5d73ed1
83273,20819,577886926,"=""5245339200778982""",64,True,24c3a5d73ed1
83281,20821,577997904,"=""91113156793382064""",4,True,24c3a5d73ed1
83297,20825,578220010,"=""200603027400420050""",2,True,24c3a5d73ed1
83305,20827,578331080,"=""200680102278048760""",2,True,24c3a5d73ed1
83321,20831,578553438,"=""1783609087281126""",188,True,24c3a5d73ed1
83329,20833,578664360,"=""43676404838841240""",8,True,24c3a5d73ed1
83345,20837,578886590,"=""201065809870210270""",2,True,24c3a5d73ed1
83353,20839,578997736,"=""24529636857084632""",14,True,24c3a5d73ed1
83369,20843,579220026,"=""91498864471536522""",4,True,24c3a5d73ed1
83377,20845,579331190,"=""201374776044758470""",2,True,24c3a5d73ed1
83393,20849,579553582,"=""11321876535357566""",30,True,24c3a5d73ed1
83401,20851,579664760,"=""34759782246458440""",10,True,24c3a5d73ed1
83417,20855,579887180,"=""201761484337124260""",2,True,24c3a5d73ed1
83425,20857,579998410,"=""201838892781518450""",2,True,24c3a5d73ed1
83441,20861,580220908,"=""43911690995476196""",8,True,24c3a5d73ed1
83449,,,,500000,False,24c3a5d73ed1
83465,20867,580554720,"=""202226269168012320""",2,True,24c3a5d73ed1
83473,20869,580666026,"=""24671197010843682""",14,True,24c3a5d73ed1
83489,20873,580892608,84874799847488,3976,True,24c3a5d73ed1
83497,20875,580999960,"=""202536571531001000""",2,True,24c3a5d73ed1
83513,20879,581222650,"=""44063447532649850""",8,True,24c3a5d73ed1
83521,20881,581334006,"=""59638098218432118""",6,True,24c3a5d73ed1
83537,20885,581556750,"=""202924951500780750""",2,True,24c3a5d73ed1
83545,20887,581668140,"=""203002694472967620""",2,True,24c3a5d73ed1
83561,20891,581891486,632104648001398,536,True,24c3a5d73ed1
83569,20893,582002378,"=""59775311417583778""",6,True,24c3a5d73ed1
83585,20897,582225250,"=""203391744460312250""",2,True,24c3a5d73ed1
83593,20899,582336762,"=""5683509546880746""",60,True,24c3a5d73ed1
83609,20903,582566610,48707811695490,6968,True,24c3a5d73ed1
83617,20905,582671130,"=""203703386858615010""",2,True,24c3a5d73ed1
83633,20909,582894136,"=""92663337721611272""",4,True,24c3a5d73ed1
83641,20911,583005654,"=""92698797397712814""",4,True,24c3a5d73ed1
83657,20915,583228720,"=""204093443316474320""",2,True,24c3a5d73ed1
83665,20917,583340270,"=""204171521778863470""",2,True,24c3a5d73ed1
83681,20921,583563414,"=""24918018306144054""",14,True,24c3a5d73ed1
83689,,,,500000,False,24c3a5d73ed1
83705,20927,583898180,"=""204562250180489260""",2,True,24c3a5d73ed1
83713,,,,500000,False,24c3a5d73ed1
83729,20933,584233056,"=""93089525885703072""",4,True,24c3a5d73ed1
83737,20935,584344700,"=""204875236466509300""",2,True,24c3a5d73ed1
83753,20939,584568480,746657043565920,458,True,24c3a5d73ed1
83761,,,,500000,False,24c3a5d73ed1
83777,20945,584903090,"=""205266974230025770""",2,True,24c3a5d73ed1
83785,20947,585014800,"=""205345389146409200""",2,True,24c3a5d73ed1
83801,20951,585238264,"=""25061254950108104""",14,True,24c3a5d73ed1
83809,20953,585349996,"=""93445804273886372""",4,True,24c3a5d73ed1
83825,20957,585573510,"=""205737800782658550""",2,True,24c3a5d73ed1
83833,,,,500000,False,24c3a5d73ed1
83849,20963,585908926,"=""5391977470108982""",64,True,24c3a5d73ed1
83857,20965,586020670,"=""206052134814328670""",2,True,24c3a5d73ed1
83873,20969,586244850,639211485952650,538,True,24c3a5d73ed1
83881,20971,586356158,"=""44845244286407446""",8,True,24c3a5d73ed1
83897,20975,586579860,"=""206445558707991900""",2,True,24c3a5d73ed1
83905,20977,586691730,"=""206524311043544010""",2,True,24c3a5d73ed1
83921,20981,586922494,49255122618974,6994,True,24c3a5d73ed1
83929,20983,587027408,"=""60811971955889968""",6,True,24c3a5d73ed1
83945,20987,587251240,"=""206918410741671320""",2,True,24c3a5d73ed1
83953,,,,500000,False,24c3a5d73ed1
83969,20993,587588072,345374279724376,1000,True,24c3a5d73ed1
83977,20995,587699040,"=""207234096382453920""",2,True,24c3a5d73ed1
83993,20999,587923006,"=""94269125135006822""",4,True,24c3a5d73ed1
84001,21001,588035056,"=""6211710078161168""",56,True,24c3a5d73ed1
84017,21005,588259030,"=""207629211237665510""",2,True,24c3a5d73ed1
84025,21007,588371060,"=""207708301958943100""",2,True,24c3a5d73ed1
84041,21011,588596054,383376742408414,904,True,24c3a5d73ed1
84049,,,,500000,False,24c3a5d73ed1
84065,21017,588931370,"=""208104094553114770""",2,True,24c3a5d73ed1
84073,21019,589043466,"=""94628782548400122""",4,True,24c3a5d73ed1
84089,21023,589274690,49551519407410,7008,True,24c3a5d73ed1
84097,21025,589379810,"=""208421135672001850""",2,True,24c3a5d73ed1
84113,21029,589604098,"=""61346998065406538""",6,True,24c3a5d73ed1
84121,,,,500000,False,24c3a5d73ed1
84137,21035,589940600,"=""208817946327075400""",2,True,24c3a5d73ed1
84145,21037,590052790,"=""208897376402017670""",2,True,24c3a5d73ed1
84161,21041,590277204,"=""95025593290283964""",4,True,24c3a5d73ed1
84169,21043,590389426,"=""95061728773049522""",4,True,24c3a5d73ed1
84185,21047,590613900,"=""209294866733312100""",2,True,24c3a5d73ed1
84193,21049,590726172,"=""17743596542448756""",20,True,24c3a5d73ed1
84209,21053,590950728,"=""9791291827471608""",36,True,24c3a5d73ed1
84217,21055,591062980,"=""209613267204825260""",2,True,24c3a5d73ed1
84233,21059,591287626,"=""8006588492545562""",44,True,24c3a5d73ed1
84241,,,,500000,False,24c3a5d73ed1
84257,21065,591624570,"=""210011778504986370""",2,True,24c3a5d73ed1
84265,21067,591736920,"=""210091548902914920""",2,True,24c3a5d73ed1
84281,21071,591961754,"=""3380244278122714""",104,True,24c3a5d73ed1
84289,,,,500000,False,24c3a5d73ed1
84305,21077,592298830,"=""210490741819322510""",2,True,24c3a5d73ed1
84313,21079,592411278,"=""9839750500156758""",36,True,24c3a5d73ed1
84329,21083,592636112,"=""36332850570792496""",10,True,24c3a5d73ed1
84337,21085,592748550,"=""210810505523512950""",2,True,24c3a5d73ed1
84353,21089,592973892,837850169361996,420,True,24c3a5d73ed1
84361,21091,593085958,"=""45880558569102446""",8,True,24c3a5d73ed1
84377,21095,593310940,"=""211210722320899220""",2,True,24c3a5d73ed1
84385,21097,593423450,"=""211290834012518050""",2,True,24c3a5d73ed1
84401,21101,593655534,50105120725134,7034,True,24c3a5d73ed1
84409,21103,593761058,"=""22503330937980178""",16,True,24c3a5d73ed1
84425,21107,593986160,"=""211691734368941200""",2,True,24c3a5d73ed1
84433,21109,594098736,"=""96259992528664272""",4,True,24c3a5d73ed1
84449,21113,594324076,"=""2158173177447332""",164,True,24c3a5d73ed1
84457,21115,594436520,"=""212012865191389720""",2,True,24c3a5d73ed1
84473,21119,594661768,"=""62403990873729848""",6,True,24c3a5d73ed1
84481,,,,500000,False,24c3a5d73ed1
84497,21125,594999710,"=""212414792345050750""",2,True,24c3a5d73ed1
84505,21127,595112380,"=""212495246302446260""",2,True,24c3a5d73ed1
84521,21131,595337754,"=""96661919769507114""",4,True,24c3a5d73ed1
84529,21133,595450498,"=""7764115365902378""",46,True,24c3a5d73ed1
84545,21137,595675890,"=""212897858960699370""",2,True,24c3a5d73ed1
84553,21139,595788638,"=""22657282457608918""",16,True,24c3a5d73ed1
84569,21143,596015606,239429601195502,1484,True,24c3a5d73ed1
84577,21145,596126890,"=""213220360792516370""",2,True,24c3a5d73ed1
84593,21149,596352462,"=""36789957224350446""",10,True,24c3a5d73ed1
84601,21151,596465254,"=""97028399193339614""",4,True,24c3a5d73ed1
84617,21155,596690880,"=""213624003168413760""",2,True,24c3a5d73ed1
84625,21157,596803710,"=""213704800365054750""",2,True,24c3a5d73ed1
84641,21161,597029418,"=""20176082004333906""",18,True,24c3a5d73ed1
84649,,,,500000,False,24c3a5d73ed1
84665,21167,597368020,"=""214109130193864220""",2,True,24c3a5d73ed1
84673,,,,500000,False,24c3a5d73ed1
84689,21173,597706736,"=""97432729109504272""",4,True,24c3a5d73ed1
84697,21175,597819660,"=""214433006931689700""",2,True,24c3a5d73ed1
84713,21179,598052602,50662830073226,7060,True,24c3a5d73ed1
84721,21181,598158520,"=""18192895082278280""",20,True,24c3a5d73ed1
84737,21185,598384450,"=""214838369402697050""",2,True,24c3a5d73ed1
84745,21187,598497440,"=""214919510813434720""",2,True,24c3a5d73ed1
84761,21191,598730514,50748997097154,7064,True,24c3a5d73ed1
84769,,,,500000,False,24c3a5d73ed1
84785,21197,599062550,"=""215325562688438950""",2,True,24c3a5d73ed1
